node_id	parent_id	labels
4	ROOT	mut5,mut20,mut26,mut33,mut35,mut39,mut43,mut48,mut58,mut61,mut73,mut81,mut93,mut105,mut114,mut115,mut120,mut129,mut140,mut143,mut150,mut153,mut162,mut170,mut181,mut192,mut199,mut203,mut206,mut212,mut214,mut222,mut225,mut229,mut235,mut238,mut243,mut252,mut257,mut265,mut267,mut280,mut285,mut289,mut298,mut312,mut320,mut325,mut328,mut342,mut348,mut359,mut363,mut370,mut385,mut413,mut420,mut433,mut435,mut442,mut487,mut498,mut504,mut509,mut513,mut514,mut525,mut529,mut548,mut550,mut553,mut554,mut559,mut561,mut575,mut578,mut584,mut608,mut613,mut625,mut630,mut640,mut652,mut661,mut663,mut695,mut698,mut711,mut745,mut748,mut769,mut771,mut780,mut784,mut790,mut792,mut796,mut799,mut800,mut860,mut864,mut879,mut889,mut899,mut932,mut938,mut941,mut958,mut965,mut970,mut971,mut985,mut1009,mut1023,mut1024,mut1027,mut1028,mut1049,mut1057,mut1061,mut1063,mut1064,mut1072,mut1073,mut1092,mut1095,mut1097,mut1112,mut1117,mut1146,mut1157,mut1158,mut1161,mut1169,mut1180,mut1185,mut1199,mut1212,mut1217,mut1220,mut1229,mut1230,mut1234,mut1239,mut1245,mut1270,mut1281,mut1290,mut1305,mut1307,mut1317,mut1332,mut1333,mut1351,mut1354,mut1370,mut1371,mut1372,mut1387
3	ROOT	mut13,mut23,mut25,mut42,mut49,mut60,mut64,mut65,mut66,mut70,mut76,mut80,mut82,mut90,mut96,mut108,mut109,mut111,mut122,mut128,mut132,mut133,mut144,mut147,mut149,mut174,mut175,mut179,mut189,mut208,mut224,mut237,mut249,mut250,mut260,mut268,mut272,mut281,mut283,mut290,mut292,mut297,mut303,mut304,mut305,mut308,mut314,mut324,mut330,mut341,mut372,mut376,mut382,mut384,mut395,mut409,mut412,mut416,mut419,mut421,mut424,mut427,mut434,mut436,mut443,mut444,mut469,mut480,mut484,mut485,mut492,mut506,mut520,mut536,mut537,mut568,mut571,mut582,mut587,mut590,mut595,mut596,mut600,mut602,mut603,mut606,mut609,mut612,mut614,mut616,mut632,mut641,mut646,mut649,mut657,mut671,mut678,mut683,mut687,mut690,mut714,mut717,mut723,mut731,mut739,mut740,mut742,mut744,mut750,mut751,mut759,mut760,mut773,mut781,mut789,mut795,mut797,mut798,mut807,mut818,mut820,mut824,mut843,mut848,mut862,mut863,mut867,mut907,mut922,mut942,mut943,mut963,mut974,mut982,mut1011,mut1015,mut1019,mut1031,mut1032,mut1033,mut1034,mut1036,mut1042,mut1048,mut1059,mut1060,mut1070,mut1077,mut1083,mut1099,mut1103,mut1106,mut1108,mut1113,mut1118,mut1122,mut1128,mut1131,mut1132,mut1145,mut1147,mut1162,mut1189,mut1194,mut1195,mut1204,mut1208,mut1214,mut1215,mut1221,mut1225,mut1226,mut1235,mut1236,mut1246,mut1250,mut1258,mut1259,mut1276,mut1285,mut1292,mut1296,mut1298,mut1299,mut1301,mut1302,mut1304,mut1323,mut1325,mut1331,mut1336,mut1337,mut1341,mut1342,mut1355,mut1356,mut1359,mut1367,mut1388
1	ROOT	mut0,mut2,mut3,mut7,mut8,mut9,mut10,mut11,mut12,mut18,mut21,mut24,mut32,mut37,mut41,mut55,mut57,mut59,mut62,mut71,mut75,mut79,mut86,mut89,mut92,mut94,mut95,mut98,mut102,mut103,mut116,mut119,mut130,mut131,mut135,mut146,mut148,mut157,mut167,mut168,mut169,mut177,mut182,mut187,mut194,mut209,mut215,mut228,mut231,mut239,mut244,mut245,mut246,mut248,mut254,mut258,mut261,mut270,mut271,mut275,mut276,mut278,mut279,mut296,mut302,mut307,mut310,mut335,mut336,mut344,mut345,mut349,mut350,mut351,mut353,mut354,mut357,mut358,mut360,mut361,mut364,mut373,mut375,mut377,mut380,mut390,mut396,mut407,mut411,mut422,mut430,mut440,mut448,mut450,mut457,mut470,mut471,mut474,mut476,mut478,mut479,mut481,mut482,mut493,mut494,mut523,mut527,mut528,mut532,mut534,mut539,mut540,mut543,mut545,mut546,mut549,mut551,mut558,mut572,mut583,mut588,mut591,mut597,mut615,mut619,mut621,mut622,mut623,mut627,mut631,mut633,mut638,mut642,mut644,mut648,mut655,mut656,mut659,mut660,mut665,mut667,mut670,mut672,mut681,mut684,mut685,mut689,mut699,mut702,mut710,mut712,mut713,mut715,mut718,mut725,mut729,mut730,mut732,mut734,mut743,mut746,mut747,mut754,mut756,mut757,mut762,mut765,mut766,mut767,mut770,mut774,mut775,mut782,mut786,mut787,mut802,mut813,mut816,mut822,mut823,mut825,mut828,mut831,mut832,mut833,mut835,mut838,mut841,mut845,mut855,mut859,mut866,mut869,mut873,mut875,mut876,mut878,mut890,mut892,mut893,mut894,mut901,mut902,mut904,mut906,mut910,mut913,mut915,mut916,mut917,mut920,mut926,mut930,mut934,mut936,mut948,mut951,mut955,mut961,mut962,mut964,mut966,mut969,mut973,mut975,mut977,mut980,mut983,mut984,mut989,mut993,mut996,mut997,mut1003,mut1004,mut1012,mut1020,mut1038,mut1040,mut1044,mut1047,mut1056,mut1068,mut1071,mut1075,mut1076,mut1078,mut1079,mut1084,mut1087,mut1088,mut1107,mut1111,mut1114,mut1121,mut1130,mut1138,mut1141,mut1149,mut1150,mut1151,mut1153,mut1173,mut1174,mut1175,mut1179,mut1181,mut1183,mut1191,mut1196,mut1197,mut1201,mut1205,mut1213,mut1227,mut1237,mut1243,mut1260,mut1261,mut1265,mut1269,mut1277,mut1278,mut1280,mut1286,mut1310,mut1311,mut1312,mut1315,mut1316,mut1318,mut1319,mut1320,mut1326,mut1327,mut1334,mut1343,mut1353,mut1358,mut1360,mut1362,mut1373,mut1374,mut1381,mut1384,mut1385,mut1386,mut1389
13	3	mut16,mut139,mut417,mut755,mut826,mut939,mut978,mut1089
16	4	mut155,mut156,mut274,mut399,mut472,mut772
2	1	mut1,mut22,mut30,mut36,mut40,mut44,mut46,mut50,mut53,mut54,mut83,mut97,mut99,mut101,mut106,mut107,mut112,mut124,mut125,mut134,mut136,mut137,mut141,mut158,mut161,mut163,mut164,mut166,mut171,mut172,mut183,mut186,mut188,mut193,mut197,mut198,mut204,mut207,mut210,mut216,mut217,mut219,mut220,mut236,mut241,mut242,mut251,mut253,mut264,mut266,mut277,mut282,mut287,mut291,mut295,mut299,mut301,mut309,mut313,mut315,mut316,mut318,mut321,mut332,mut333,mut339,mut340,mut352,mut355,mut356,mut362,mut365,mut368,mut374,mut383,mut388,mut397,mut398,mut402,mut406,mut410,mut423,mut437,mut445,mut447,mut449,mut455,mut456,mut458,mut462,mut463,mut464,mut466,mut467,mut475,mut486,mut489,mut495,mut499,mut501,mut505,mut521,mut524,mut530,mut533,mut555,mut557,mut563,mut565,mut570,mut574,mut576,mut577,mut581,mut585,mut593,mut594,mut605,mut618,mut624,mut636,mut645,mut650,mut651,mut653,mut669,mut674,mut676,mut679,mut682,mut691,mut692,mut694,mut697,mut716,mut720,mut722,mut724,mut726,mut728,mut736,mut737,mut738,mut749,mut783,mut785,mut788,mut805,mut808,mut812,mut814,mut815,mut829,mut834,mut836,mut842,mut844,mut853,mut858,mut865,mut868,mut872,mut883,mut887,mut888,mut891,mut903,mut908,mut918,mut925,mut927,mut931,mut937,mut940,mut945,mut950,mut959,mut960,mut976,mut981,mut987,mut992,mut994,mut998,mut1006,mut1007,mut1008,mut1018,mut1029,mut1039,mut1045,mut1067,mut1074,mut1081,mut1082,mut1100,mut1102,mut1104,mut1105,mut1110,mut1115,mut1119,mut1124,mut1129,mut1136,mut1139,mut1143,mut1152,mut1154,mut1156,mut1159,mut1160,mut1163,mut1164,mut1165,mut1168,mut1170,mut1184,mut1188,mut1193,mut1202,mut1203,mut1207,mut1210,mut1222,mut1247,mut1248,mut1249,mut1255,mut1273,mut1275,mut1282,mut1288,mut1293,mut1300,mut1309,mut1328,mut1330,mut1346,mut1348,mut1350,mut1357,mut1363,mut1368,mut1375,mut1378,mut1380,mut1383
8	ROOT	mut19,mut38,mut85,mut269,mut284,mut394,mut400,mut414,mut452,mut491,mut500,mut503,mut508,mut538,mut562,mut580,mut604,mut666,mut701,mut704,mut721,mut758,mut764,mut768,mut810,mut819,mut968,mut995,mut1000,mut1030,mut1144,mut1166,mut1167,mut1171,mut1172,mut1186,mut1251,mut1266,mut1279,mut1314,mut1379,mut1382
